ERROR: 2019-12-02 13:24:03,591 float division by zero
INFO: 2019-12-02 21:45:37,647 127.0.0.1 - - [02/Dec/2019 21:45:37] "GET /next-phase?gyle_number=546 HTTP/1.1" 302 -
ERROR: 2019-12-02 21:45:37,677 float division by zero
INFO: 2019-12-02 21:45:37,689 127.0.0.1 - - [02/Dec/2019 21:45:37] "GET / HTTP/1.1" 200 -
INFO: 2019-12-02 21:45:47,082 127.0.0.1 - - [02/Dec/2019 21:45:47] "GET /next-phase?gyle_number=546 HTTP/1.1" 302 -
ERROR: 2019-12-02 21:45:47,112 float division by zero
INFO: 2019-12-02 21:45:47,123 127.0.0.1 - - [02/Dec/2019 21:45:47] "GET / HTTP/1.1" 200 -
INFO: 2019-12-02 21:46:46,259  * Detected change in 'C:\\Users\\Will Coates\\source\\repos\\Barnabys Brewhouse\\batch_management.py', reloading
ERROR: 2019-12-02 21:51:56,344 float division by zero
INFO: 2019-12-02 21:51:56,399 127.0.0.1 - - [02/Dec/2019 21:51:56] "GET / HTTP/1.1" 200 -
INFO: 2019-12-02 21:51:58,559 127.0.0.1 - - [02/Dec/2019 21:51:58] "GET /next-phase?gyle_number=546 HTTP/1.1" 302 -
ERROR: 2019-12-02 21:51:58,589 float division by zero
INFO: 2019-12-02 21:51:58,599 127.0.0.1 - - [02/Dec/2019 21:51:58] "GET / HTTP/1.1" 200 -
INFO: 2019-12-02 21:52:00,017 127.0.0.1 - - [02/Dec/2019 21:52:00] "GET /next-phase?gyle_number=Hot+Brew+in+kettle HTTP/1.1" 302 -
ERROR: 2019-12-02 21:52:00,048 float division by zero
INFO: 2019-12-02 21:52:00,056 127.0.0.1 - - [02/Dec/2019 21:52:00] "GET / HTTP/1.1" 200 -
INFO: 2019-12-02 21:52:03,962 127.0.0.1 - - [02/Dec/2019 21:52:03] "GET /next-phase?gyle_number=Hot+Brew+in+kettle HTTP/1.1" 302 -
ERROR: 2019-12-02 21:52:03,991 float division by zero
INFO: 2019-12-02 21:52:03,999 127.0.0.1 - - [02/Dec/2019 21:52:03] "GET / HTTP/1.1" 200 -
INFO: 2019-12-02 21:52:04,642 127.0.0.1 - - [02/Dec/2019 21:52:04] "GET /next-phase?gyle_number=Hot+Brew+in+kettle HTTP/1.1" 302 -
ERROR: 2019-12-02 21:52:04,672 float division by zero
INFO: 2019-12-02 21:52:04,679 127.0.0.1 - - [02/Dec/2019 21:52:04] "GET / HTTP/1.1" 200 -
INFO: 2019-12-02 21:52:05,225 127.0.0.1 - - [02/Dec/2019 21:52:05] "GET /next-phase?gyle_number=Hot+Brew+in+kettle HTTP/1.1" 302 -
ERROR: 2019-12-02 21:52:05,254 float division by zero
INFO: 2019-12-02 21:52:05,262 127.0.0.1 - - [02/Dec/2019 21:52:05] "GET / HTTP/1.1" 200 -
INFO: 2019-12-02 21:52:06,504 127.0.0.1 - - [02/Dec/2019 21:52:06] "GET /next-phase?gyle_number=Hot+Brew+in+kettle HTTP/1.1" 302 -
ERROR: 2019-12-02 21:52:06,534 float division by zero
INFO: 2019-12-02 21:52:06,542 127.0.0.1 - - [02/Dec/2019 21:52:06] "GET / HTTP/1.1" 200 -
INFO: 2019-12-02 21:52:07,096 Albert has started a new phase
INFO: 2019-12-02 21:52:07,099 127.0.0.1 - - [02/Dec/2019 21:52:07] "GET /next-phase?gyle_number=546 HTTP/1.1" 302 -
INFO: 2019-12-02 21:52:07,142 127.0.0.1 - - [02/Dec/2019 21:52:07] "GET / HTTP/1.1" 200 -
INFO: 2019-12-02 21:52:14,152 New Batch: {'timestamp': '21:52:14 2019-12-02', 'beer_type': 'Red Helles', 'gyle_number': '345', 'quantity': 345.0, 'tank_preference': 'None', 'current_phase': 'Hot Brew in kettle'}
INFO: 2019-12-02 21:52:14,159 127.0.0.1 - - [02/Dec/2019 21:52:14] "GET /add-new-batch?beer_type=Red+Helles&gyle_number=345&quantity=345&tank_preference=None HTTP/1.1" 302 -
ERROR: 2019-12-02 21:52:14,190 float division by zero
INFO: 2019-12-02 21:52:14,200 127.0.0.1 - - [02/Dec/2019 21:52:14] "GET / HTTP/1.1" 200 -
INFO: 2019-12-02 21:52:21,243 127.0.0.1 - - [02/Dec/2019 21:52:21] "GET /next-phase?gyle_number=Hot+Brew+in+kettle HTTP/1.1" 302 -
ERROR: 2019-12-02 21:52:21,272 float division by zero
INFO: 2019-12-02 21:52:21,280 127.0.0.1 - - [02/Dec/2019 21:52:21] "GET / HTTP/1.1" 200 -
INFO: 2019-12-02 21:52:21,850 127.0.0.1 - - [02/Dec/2019 21:52:21] "GET /next-phase?gyle_number=Hot+Brew+in+kettle HTTP/1.1" 302 -
ERROR: 2019-12-02 21:52:21,880 float division by zero
INFO: 2019-12-02 21:52:21,888 127.0.0.1 - - [02/Dec/2019 21:52:21] "GET / HTTP/1.1" 200 -
INFO: 2019-12-02 21:52:23,453 127.0.0.1 - - [02/Dec/2019 21:52:23] "GET /next-phase?gyle_number=345 HTTP/1.1" 302 -
ERROR: 2019-12-02 21:52:23,483 float division by zero
INFO: 2019-12-02 21:52:23,493 127.0.0.1 - - [02/Dec/2019 21:52:23] "GET / HTTP/1.1" 200 -
INFO: 2019-12-02 21:53:14,421  * Detected change in 'C:\\Users\\Will Coates\\source\\repos\\Barnabys Brewhouse\\batch_management.py', reloading
ERROR: 2019-12-02 21:53:26,725 float division by zero
INFO: 2019-12-02 21:53:26,780 127.0.0.1 - - [02/Dec/2019 21:53:26] "GET / HTTP/1.1" 200 -
INFO: 2019-12-02 21:53:27,707 127.0.0.1 - - [02/Dec/2019 21:53:27] "GET /next-phase?gyle_number=345 HTTP/1.1" 302 -
ERROR: 2019-12-02 21:53:27,736 float division by zero
